baseline_owner_module	baseline_declaration_name	visibility	kind	projection_order	source_ordinal	destination_module	route_class	normalization_decision
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreIncidenceLebesgueMeasure_eq_signedVolume	private	theorem	15	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreIncidenceLebesgueMeasure_eq_signedVolume
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceLebesgueHaar	private	theorem	16	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceLebesgueHaar
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceMeasurableSpaceRSqMat	private	definition	17	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceMeasurableSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceMeasureSpaceRSqMat	private	definition	18	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceMeasureSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceSigmaFiniteRSqMat	private	theorem	19	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceSigmaFiniteRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceStandardBorelCoordinates	private	theorem	20	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceStandardBorelCoordinates
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceStandardBorelNuisance	private	theorem	21	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceStandardBorelNuisance
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	NumStability.Polynomial.negOnePow_card_roots_lt_mul_abs_eval	public	theorem	0	5	NumStability.Analysis.Polynomials.RealRootCounting	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	NumStability.lintegral_ginibreIncidence_rankPiece_eq_image	public	theorem	1	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	NumStability.mem_ginibreIncidenceRankImage_iff_lt_rootCount	public	theorem	2	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	NumStability.natCast_eq_alternating_sub_two_pairs	public	theorem	3	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	NumStability.neg_one_pow_rootRank_mul_abs_det	public	theorem	4	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.Polynomial.eval_pos_of_monic_of_roots_eq_zero	private	theorem	5	3	NumStability.Analysis.Polynomials.RealRootCounting	relocate_split	rename:_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.Polynomial.eval_pos_of_monic_of_roots_eq_zero
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.Polynomial.exists_isRoot_of_monic_of_odd_natDegree	private	theorem	6	4	NumStability.Analysis.Polynomials.RealRootCounting	relocate_split	rename:_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.Polynomial.exists_isRoot_of_monic_of_odd_natDegree
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.one_eq_rankSign_sub_pairPrefix	private	theorem	7	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.one_eq_rankSign_sub_pairPrefix
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.two_mul_alternating_range	private	theorem	8	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_split	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.two_mul_alternating_range
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.instDecidable_numStability	public	definition	0	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.integral_ginibreIncidence_rankPieceBelow_eq_image	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.integral_ginibreIncidence_rankPiece_eq_image	public	theorem	2	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.measurableSet_ginibreIncidenceRankPieceBelow	public	theorem	3	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.mem_ginibreIncidenceRankPieceBelow_image_iff_lt_belowCount	public	theorem	4	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.sum_ginibreIncidenceRankImage_pairPrefix_eq_alternatingPairCount	public	theorem	5	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.sum_ginibreIncidenceRankImage_sign_eq_alternatingCount	public	theorem	6	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	NumStability.sum_ginibreIncidenceRankPieceBelow_image_sign_eq_alternatingCount	public	theorem	7	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	NumStability.integral_realGinibre_characteristicProduct_eq_kernel	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_abs_det_ginibreShift	public	theorem	0	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_abs_det_ginibreShiftReal	public	theorem	1	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_abs_det_matrix	public	theorem	2	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_abs_det_matrixReal	public	theorem	3	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_ginibreShiftShear	public	theorem	4	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_ginibreTraceCorrelatedDensityReal	public	theorem	5	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurable_ginibreUnshiftShear	public	theorem	6	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.measurePreserving_ginibreShiftShear	public	theorem	7	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMomentLIntegral	public	definition	8	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMomentLIntegral_eq_jointDensity	public	theorem	9	15	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMomentLIntegral_eq_shiftedJointDensity	public	theorem	10	16	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMomentLIntegral_eq_traceDensity	public	theorem	11	17	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMoment_eq_toReal_lintegral	public	theorem	12	14	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	NumStability.realGinibreAbsoluteCharacteristicMoment_eq_traceDensityIntegral	public	theorem	13	18	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.ginibreLebesgueIsAddRightInvariant	private	theorem	14	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.ginibreLebesgueIsAddRightInvariant
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.ginibreLebesgueSigmaFinite	private	theorem	15	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.ginibreLebesgueSigmaFinite
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instBorelSpaceRSqMat	private	theorem	16	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instBorelSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instMeasurableSpaceRSqMat_4	private	definition	17	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instMeasurableSpaceRSqMat_4
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instOpensMeasurableSpaceRSqMat	private	theorem	18	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instOpensMeasurableSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	NumStability.integrableOn_ginibreSignedIncidenceBelow	public	theorem	0	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	NumStability.integral_ginibreAlternatingBelow_eq_signedIncidenceBelow	public	theorem	1	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	NumStability.measurableSet_ginibreIncidenceRankPieceBelow_image	public	theorem	2	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedMeasurableSpaceRSqMat	private	definition	3	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedMeasurableSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedMeasureSpaceRSqMat	private	definition	4	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedMeasureSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedStandardBorelCoordinates	private	theorem	5	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedStandardBorelCoordinates
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedStandardBorelNuisance	private	theorem	6	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedStandardBorelNuisance
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	NumStability.hilbertDetLeadingLogRate_proved	public	theorem	0	4	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	NumStability.log_hilbert_det_eq_sum	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.hilbert_det_eq_diag_sq_product	private	theorem	2	2	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.hilbert_det_eq_diag_sq_product
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.sum_log_hilbertRNat_diag_sq_div_sq_tendsto	private	theorem	3	1	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.sum_log_hilbertRNat_diag_sq_div_sq_tendsto
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.sum_range_natCast_div_sq_tendsto_half	private	theorem	4	0	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.sum_range_natCast_div_sq_tendsto_half
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertCentralDelannoy_eq_sum_sq	public	theorem	0	1	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertCentralDelannoy_log_rate	public	theorem	1	5	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertCentralDelannoy_lower	public	theorem	2	3	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertCentralDelannoy_upper	public	theorem	3	2	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertConditionTwo_log_rate	public	theorem	4	12	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.hilbertConditionTwo_log_rate_succ	public	theorem	5	10	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.opNorm2_hilbertInverseFormula_log_rate	public	theorem	6	8	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	NumStability.opNorm2_hilbertMatrix_log_rate_zero	public	theorem	7	9	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.hilbertCentralDelannoy_log_rate_succ_div_nat	private	theorem	8	7	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.hilbertCentralDelannoy_log_rate_succ_div_nat
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.log_nat_succ_div_nat_tendsto_zero	private	theorem	9	4	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.log_nat_succ_div_nat_tendsto_zero
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.nat_div_succ_tendsto_one	private	theorem	10	11	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.nat_div_succ_tendsto_one
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.nat_succ_div_nat_tendsto_one	private	theorem	11	6	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.nat_succ_div_nat_tendsto_one
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.sqrtTwo_pow_sq	private	theorem	12	0	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.sqrtTwo_pow_sq
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascalMatrix_eq_intervalMomentMatrix	public	theorem	0	8	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascalMatrix_quadraticForm	public	theorem	1	9	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascalMoment_integral	public	theorem	2	7	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascal_circleAverage	public	theorem	3	11	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascal_circleMoment	public	theorem	4	13	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	NumStability.pascal_circleMoment_normalized	public	theorem	5	12	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.circleMap_one_one	private	theorem	6	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.circleMap_one_one
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.complex_real_innerProduct_smul_eq	private	theorem	7	10	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.complex_real_innerProduct_smul_eq
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.integral_exp_int_mul_I	private	theorem	8	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.integral_exp_int_mul_I
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.integral_exp_nat_sub_mul_I	private	theorem	9	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.integral_exp_nat_sub_mul_I
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_double_sum	private	theorem	10	6	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_double_sum
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_integral_double_sum	private	theorem	11	5	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_integral_double_sum
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_integrand_expand	private	theorem	12	4	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_integrand_expand
NumStability.Algorithms.TestMatrices.Higham28Moments	_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.star_circleMap_one_one	private	theorem	13	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.star_circleMap_one_one
