owner_module	path	base_blob_oid	baseline_declaration_name	ilean_path	ilean_sha256	ilean_root	source_ordinal	start_line_0	start_column_0	end_line_0	end_column_0	selection_start_line_0	selection_start_column_0	selection_end_line_0	selection_end_column_0	command_sha256
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrix_compression_smul	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrix_compression_smul	29	401	0	408	59	403	8	403	36	F6FEB87CAC1D77F3B58F0E0777178FA1D7696CA496189C44D2D5B8FA1A708D7F
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrix_compression_real_smul	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrix_compression_real_smul	30	410	0	419	48	412	8	412	41	61B6A3536DF0871EFAD88D80944F2339342AA97B08FE090E6E02C336058FDEEA
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixCompressionCLM	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixCompressionCLM	31	421	0	434	50	423	18	423	43	9200788AAD5C4ADFB070790FC737891F42F54ED4FCA62F526C2CC8253FFAFFDB
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixCompressionCLM_apply	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixCompressionCLM_apply	32	436	0	441	48	437	8	437	39	7F90AF05096FDB3581DF69ED81D45193111628FA9A07E903DA7B32C8644464DE
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrix_compression_one_of_conjTranspose_mul_self_eq_one	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrix_compression_one_of_conjTranspose_mul_self_eq_one	33	443	0	454	16	444	8	444	68	10F32F7B13D88C68CC2AFD2E0F569E77A210CFDB0569ED5DB1E2859468C5FB4F
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrix_units_inv_mul_rect_eq_mul_units_inv_of_mul_eq	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrix_units_inv_mul_rect_eq_mul_units_inv_of_mul_eq	34	456	0	514	23	461	8	461	65	451859B4503993A219987C0A6808C9BC9EE9149A0D03EB7AE2EAFFE4BFB150D1
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal	35	516	0	521	36	517	4	517	28	61604ED843D8568C296A9C15FBB0D8BC9E92152B095853B6704563EAE2C49313
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_inl_inl	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_inl_inl	36	523	0	527	5	524	8	524	40	1D8DE75D809916C999A780D9A42E9C77182E560FFAC79B81E9FFDDA45E1B8587
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_inl_inr	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_inl_inr	37	529	0	533	5	530	8	530	40	80A45B46FB0C439E493AE3D1E55E1655F08B038B47681E62352A3D1FFCD40592
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_inr_inl	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_inr_inl	38	535	0	539	5	536	8	536	40	79B433DD3E26C8C9AA6A68D432CA550EEBA0BAE31F7933A80732E964A41D4F51
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_inr_inr	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_inr_inr	39	541	0	545	5	542	8	542	40	AF5BB7FB3AFB107CE9E75474F7B02964C89B55245711BF80657C685DE634D2D4
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_zero_zero	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_zero_zero	40	547	0	552	30	548	8	548	42	8EF431FAE7536ADCA2D7DDC8E6D133C3DBAB849025D10DAEE35203335324C09A
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_one_one	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_one_one	41	554	0	559	54	555	8	555	40	22ED443B2B06722D747D7F82D1F6E23F1AC7065E77765FB5475E716165FBD94C
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_add	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_add	42	561	0	566	30	561	8	561	36	80D067E4D3CC7D901CB05F2555A306D719142F2421965555343167B0D1C5C6BE
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_neg	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_neg	43	568	0	573	30	568	8	568	36	F23F5B7A3893B3A7D097F9DA0275ED443CECB5893B390A4BFB36BEDD31DB609E
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_sub	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_sub	44	575	0	580	30	575	8	575	36	7BE4A76EAC373F14E9EB116FBF40330E9584D1F18E68E5E92BFA29502A8017D5
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_star	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_star	45	582	0	587	55	582	8	582	37	F3BFFF590E1FBE2817508A7A320E9E186AC60FEBFDAC1FA0489AC2DE3194A33E
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_isSelfAdjoint	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_isSelfAdjoint	46	589	0	594	44	589	8	589	46	5705C6FF62F4047B32F75D1CA0238E5C13620E635F18FFCC327B5B81BBAE4067
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_mul	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_mul	47	596	0	602	54	596	8	596	36	738C1C6CF51E8AE98D072832704B2FC2D4BD0232C78B2E54B3EC51D77ADB6B93
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_isUnit	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_isUnit	48	604	0	642	47	604	8	604	39	A1F93AB7A2BBB23DE62E39E3D2374F45655D02A19B26A42C4235CBD74D8E2904
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_left_nonneg	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_left_nonneg	49	644	0	673	11	644	8	644	44	B354DF5556E7CA692803902F2275E63932E86FA9303A63476AA81623E4040E3A
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_right_nonneg	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_right_nonneg	50	675	0	704	11	675	8	675	45	F11DF535A6F2A882438F7D9807A06EE0B5B019DC9D4FCF8EE5EEFBDA828F2E95
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_nonneg	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_nonneg	51	706	0	721	11	706	8	706	39	8D600060FCC39F613FCFF04D8F197E2E686EB746BBCE6A3A2949620D7B8EE262
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_isStrictlyPositive	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_isStrictlyPositive	52	723	0	729	57	723	8	723	51	DA295C6106CB2A72A344CBC9E0A075378E0B833BCD1789306F8A8EDD1B60FD72
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonalStarAlgHom	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonalStarAlgHom	53	731	0	747	61	733	18	733	52	5711653D8A5E33E65AA919F3E5FD7EAD640DD6F15DDC843C1EFA4DA4E1A0CEC1
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonalStarAlgHom_apply	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonalStarAlgHom_apply	54	749	0	754	41	750	8	750	48	D346EE5C8F716923ABA501ED15137ED6C2918A87798E53F13B795D9520B6962D
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonalStarAlgHom_continuous	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonalStarAlgHom_continuous	55	756	0	790	63	757	8	757	53	63AF782E7F0522BCD2FD689004C22AAE1B9873BC6E34398A670F85BD7F4E11BF
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair	56	792	0	798	24	793	4	793	25	D9D22B83149F9A15FF9EB17935BBFCBF356F3D9E3BC807BD9A273EEFC980FF84
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_inl	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_inl	57	800	0	804	5	801	8	801	33	2D19677096E540A3D1B548302A98FE5FCA54BE99399AF33AA6FD593306544327
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_inr	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_inr	58	806	0	810	5	807	8	807	33	328BEE69582E508780DB1AAE09ACC84DFA2918115A8445A7A6488F2CB55F743B
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_conjTranspose_mul_columnPair	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_conjTranspose_mul_columnPair	59	812	0	821	25	813	8	813	58	D5E908C640E5F3BFA6486DBAF3CD70A47EBA99659EA66D25DB55EE801991F7A1
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_conjTranspose_mul_self	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_conjTranspose_mul_self	60	823	0	830	72	824	8	824	52	B5A593F657AE66A857A3476CA8AA8209272E437FAB51E450B84ED5578B845CD6
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixBlockDiagonal_mul_columnPair	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixBlockDiagonal_mul_columnPair	61	832	0	841	63	833	8	833	47	410F4352B219728C0A23938BDB1AEB270A8F8DFDBC249764E3CFBBF0E71AB441
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_conjTranspose_mul_blockDiagonal_mul_columnPair	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_conjTranspose_mul_blockDiagonal_mul_columnPair	62	843	0	852	41	844	8	844	76	A67468112227D4FAC278360E3B13B8120B8F9C6F6234C7784448E355D1EC6C42
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_conjTranspose_mul_self_eq_one_of_sum	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_conjTranspose_mul_self_eq_one_of_sum	63	854	0	861	56	855	8	855	66	8A9A0D29ABF505D77BAB8A953F6FB9027D5930FF7F9409E2312C41FE00AA360C
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPairRangeProjection	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPairRangeProjection	64	863	0	868	57	864	18	864	54	B1BF49D7964110737FB08132EBDE259D1CEFF351ABDB18145BA351D376731D88
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPairRangeProjection_isSelfAdjoint	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPairRangeProjection_isSelfAdjoint	65	870	0	878	70	871	8	871	58	E77496A769E2FF9702ED24F40B900189B9387630E002EC9E5041F421CCC8D15B
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPairRangeProjection_mul_self_of_sum	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPairRangeProjection_mul_self_of_sum	66	880	0	908	55	881	8	881	60	79B52B535DCED747C2255488C56DD662B5818561C986224445930D678657D249
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPairRangeProjection_mul_columnPair_of_sum	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPairRangeProjection_mul_columnPair_of_sum	67	910	0	930	38	912	8	912	66	9AE4788FA6D93AB4B103578F34671A7DCCF9301731C829CDB9D234B6F5CECCAC
NumStability.Analysis.CStarMatrices.Basic.RealMatrixBridge	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.lean	6d045defdcc5f7b06c29ac8247897dec34543e25	NumStability.cstarMatrixColumnPair_conjTranspose_mul_rangeProjection_of_sum	NumStability/Analysis/CStarMatrices/Basic/RealMatrixBridge.ilean	41337D518E55224543901E46916B347DBA0B3A384034D240C49FFBCEA689B28B	NumStability.cstarMatrixColumnPair_conjTranspose_mul_rangeProjection_of_sum	68	932	0	955	66	934	8	934	70	76D70657E7E7608EC7110898ED8C95D9D0A815AA78E749546D21B62ADA77BB08
