record_kind	direction	consumer_module	consumer_path	consumer_scope	consumer_wave	target_wave	target_owner	relation	edge_kind	source_declaration	targets	witness	details
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	NumStability/Source/Higham/Chapter10/Lemma11/PivotSequenceStability/SourceClosure.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness	NumStability/Source/Higham/Chapter10/Lemma13/KahanSharpness.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness -> NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.CompletePivotingBound -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.CompletePivotingBound	NumStability/Source/Higham/Chapter10/Lemma13/KahanSharpness/CompletePivotingBound.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.CompletePivotingBound -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints	NumStability/Source/Higham/Chapter10/Lemma13/KahanSharpness/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	NumStability/Source/Higham/Chapter10/Lemma13/KahanSharpness/GramFamily.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	NumStability/Source/Higham/Chapter10/Lemma13/KahanSharpness/Limit.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries	NumStability/Source/Higham/Chapter10/Problem01/PositiveSemidefiniteEntries.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries -> NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	NumStability/Source/Higham/Chapter10/Problem01/PositiveSemidefiniteEntries/Basic.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder	NumStability/Source/Higham/Chapter10/Problem03/ArbitraryEvaluationOrder.lean	already_complete	-	R03	NumStability.Algorithms.Summation.Tree.ArbitraryOrderError.PivotNormalized	transitive_only				NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder -> NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder.Basic -> NumStability.Algorithms.Summation.Tree.ArbitraryOrderError.PivotNormalized	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder.Basic	NumStability/Source/Higham/Chapter10/Problem03/ArbitraryEvaluationOrder/Basic.lean	already_complete	-	R03	NumStability.Algorithms.Summation.Tree.ArbitraryOrderError.PivotNormalized	direct			NumStability.Algorithms.Summation.Tree.ArbitraryOrderError.PivotNormalized;NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	NumStability.Source.Higham.Chapter10.Problem03.ArbitraryEvaluationOrder.Basic -> NumStability.Algorithms.Summation.Tree.ArbitraryOrderError.PivotNormalized	distance=1;direct_owner_count=2
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth	NumStability/Source/Higham/Chapter10/Problem04/UnpivotedGrowth.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth -> NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth.Basic	NumStability/Source/Higham/Chapter10/Problem04/UnpivotedGrowth/Basic.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth.Basic -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample	NumStability/Source/Higham/Chapter10/Problem08/LeadingMinorsCounterexample.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample -> NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	NumStability/Source/Higham/Chapter10/Problem08/LeadingMinorsCounterexample/Basic.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section01.Factorization	NumStability/Source/Higham/Chapter10/Section01/Factorization.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Section01.Factorization -> NumStability.Source.Higham.Chapter10.Section01.Factorization.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section01.Factorization.Basic	NumStability/Source/Higham/Chapter10/Section01/Factorization/Basic.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section01.Factorization.Basic -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis	NumStability/Source/Higham/Chapter10/Section02/ErrorAnalysis.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis -> NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis.Basic	NumStability/Source/Higham/Chapter10/Section02/ErrorAnalysis/Basic.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis.Basic -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite -> NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite/Existence.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite/SchurComplement.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Termination	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite/Termination.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Termination -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound	NumStability/Source/Higham/Chapter10/Section03/PositiveSemidefinite/WNormBound.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart	NumStability/Source/Higham/Chapter10/Section04/PositiveDefiniteSymmetricPart.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart -> NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Endpoints -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Endpoints	NumStability/Source/Higham/Chapter10/Section04/PositiveDefiniteSymmetricPart/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Equation29	NumStability/Source/Higham/Chapter10/Section04/PositiveDefiniteSymmetricPart/Equation29.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Equation29 -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky	NumStability/Source/Higham/Chapter10/Theorem06/RoundedCholesky.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky -> NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	NumStability/Source/Higham/Chapter10/Theorem06/RoundedCholesky/ActualClosure.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.Endpoints	NumStability/Source/Higham/Chapter10/Theorem06/RoundedCholesky/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem07	NumStability/Source/Higham/Chapter10/Theorem07.lean	in_scope	R04	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem07 -> NumStability.Algorithms.Cholesky.CholeskyFl -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity	NumStability/Source/Higham/Chapter10/Theorem07/FailureVacuity.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity -> NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Endpoints -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Endpoints	NumStability/Source/Higham/Chapter10/Theorem07/FailureVacuity/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Vacuity	NumStability/Source/Higham/Chapter10/Theorem07/FailureVacuity/Vacuity.lean	already_complete	-	R03	NumStability.Algorithms.HighamChapters1To9SourceClosure	direct			NumStability.Algorithms.HighamChapters1To9SourceClosure	NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Vacuity -> NumStability.Algorithms.HighamChapters1To9SourceClosure	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation	NumStability/Source/Higham/Chapter10/Theorem08/ComponentwisePerturbation.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation -> NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Endpoints -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Endpoints	NumStability/Source/Higham/Chapter10/Theorem08/ComponentwisePerturbation/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Resolvent	NumStability/Source/Higham/Chapter10/Theorem08/ComponentwisePerturbation/Resolvent.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Resolvent -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy	NumStability/Source/Higham/Chapter10/Theorem08/NormwiseDiscrepancy.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy -> NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.Endpoints -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.Endpoints	NumStability/Source/Higham/Chapter10/Theorem08/NormwiseDiscrepancy/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource	NumStability/Source/Higham/Chapter10/Theorem08/NormwiseDiscrepancy/LiteralSource.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.LiteralSource -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD -> NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/ActualRun.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Endpoints	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/Endpoints.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Endpoints -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/Equation22.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22 -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.PsdErrorAnalysis	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/PsdErrorAnalysis.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	direct			NumStability.FloatingPoint.Model	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.PsdErrorAnalysis -> NumStability.FloatingPoint.Model	distance=1;direct_owner_count=1
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceError	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/SourceError.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceError -> NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceSuccess	NumStability/Source/Higham/Chapter10/Theorem14/CompletePivotedPSD/SourceSuccess.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceSuccess -> NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic -> NumStability.FloatingPoint.Model	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11	NumStability/Source/Higham/Chapter11.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11 -> NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.Aasen118Reduced	NumStability/Source/Higham/Chapter11/Aasen118Reduced.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter11.Aasen118Reduced -> NumStability.Source.Higham.Chapter11.Section02.Aasen -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT -> NumStability.FloatingPoint.Model	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenAdjacentPivotOperationalMiddle	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotOperationalMiddle.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenAdjacentPivotOperationalMiddle -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseFactor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenAdjacentPivotResidualDomain	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotResidualDomain.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenAdjacentPivotResidualDomain -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseFactor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenAdjacentPivotSourceResidual	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotSourceResidual.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenAdjacentPivotSourceResidual -> NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagExecutor.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagForwardCounterexample	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagForwardCounterexample.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagForwardCounterexample -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseFactor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenDirect118	NumStability/Source/Higham/Chapter11/AasenDirect118.lean	already_complete	-	R03	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	transitive_only				NumStability.Source.Higham.Chapter11.AasenDirect118 -> NumStability.Source.Higham.Chapter11.AasenMiddleGEPPCh11Counterexample -> NumStability.Source.Higham.Chapter09.Section01 -> NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenDirectTridiagGEPPSolve	NumStability/Source/Higham/Chapter11/AasenDirectTridiagGEPPSolve.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter11.AasenDirectTridiagGEPPSolve -> NumStability.Source.Higham.Chapter11.Section01.PartialPivoting -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT -> NumStability.FloatingPoint.Model	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenFactorNorm	NumStability/Source/Higham/Chapter11/AasenFactorNorm.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter11.AasenFactorNorm -> NumStability.Source.Higham.Chapter11.Problems -> NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic -> NumStability.FloatingPoint.Model	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenGrowth	NumStability/Source/Higham/Chapter11/AasenGrowth.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	transitive_only				NumStability.Source.Higham.Chapter11.AasenGrowth -> NumStability.Source.Higham.Chapter11.Problems -> NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic -> NumStability.FloatingPoint.Model	distance=3;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenMiddleGEPPCh11Counterexample	NumStability/Source/Higham/Chapter11/AasenMiddleGEPPCh11Counterexample.lean	already_complete	-	R03	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	transitive_only				NumStability.Source.Higham.Chapter11.AasenMiddleGEPPCh11Counterexample -> NumStability.Source.Higham.Chapter09.Section01 -> NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	distance=2;direct_owner_count=0
r03_module_consumer		NumStability.Source.Higham.Chapter11.AasenOriginalCoordinateCorrection	NumStability/Source/Higham/Chapter11/AasenOriginalCoordinateCorrection.lean	already_complete	-	R03	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	transitive_only				NumStability.Source.Higham.Chapter11.AasenOriginalCoordinateCorrection -> NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor -> NumStability.Algorithms.LinearSystems.SymmetricIndefinite.BlockLDLT.BunchTridiagonalSparseSolve -> NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ArbitraryOrder	distance=3;direct_owner_count=0
