baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.signedHouseholderAlpha_sqrt_trailingNorm2Sq_sq	public	theorem	112	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR	public	inductive	1	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.casesOn	public	definition	2	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.diagonal_nonnegative	public	theorem	3	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.factorization	public	theorem	4	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.mk	public	constructor	5	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.orthonormal	public	theorem	6	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.rec	public	recursor	7	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.recOn	public	definition	8	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.EconomyQR.upper	public	theorem	9	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.StewartLocalSensitivity	public	definition	10	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.StewartLocalSensitivitySource	public	definition	11	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.ZhaColumnwiseSensitivity	public	definition	12	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.ZhaWeightedPerturbation	public	definition	13	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.add	public	definition	14	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.deltaR_eq_scaledRVariation_mul	public	theorem	15	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.deltaR_frobNormRect_le_scaledRVariation_mul_frobNormRect	public	theorem	16	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.deltaR_rectOpNorm2_le_scaledRVariation_mul_rectOpNorm2	public	theorem	17	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.diff	public	definition	18	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.diff_decompose	public	theorem	19	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQRPseudoinverse	public	definition	20	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_abs_le_abs_factors	public	theorem	21	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_deltaR_upper	public	theorem	22	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_factorVariation_frob_le_forcing_add_scaledR	public	theorem	23	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_normalized_perturbation_factorization	public	theorem	24	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_perturbation_identity	public	theorem	25	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_perturbation_right_inverse_identity	public	theorem	26	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_projectedQVariation_skew_defect	public	theorem	27	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_projected_perturbation_identity	public	theorem	28	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_pseudoinverse_left_inverse	public	theorem	29	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_pseudoinverse_penrose_equations	public	theorem	30	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_pseudoinverse_range_projection_symmetric	public	theorem	31	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_pseudoinverse_rectOpNorm2_eq	public	theorem	32	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_scaledRVariation_frob_quadratic_majorant	public	theorem	33	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_scaledRVariation_gram_identity	public	theorem	34	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_scaledRVariation_upper	public	theorem	35	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.economyQR_upper_skew_entry_split	public	theorem	36	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.frobNormRect_eq_sqrt_nat_of_orthonormal	public	theorem	37	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.frobNormSqRect_eq_nat_of_orthonormal	public	theorem	38	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.higham19_eq19_37_absorbed	public	theorem	39	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.higham19_eq19_37_of_zha_and_formedQ	public	theorem	40	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.normalizedGramForcing	public	definition	41	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.projectedForcing	public	definition	42	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.projectedQVariation	public	definition	43	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.rectOpNorm2_le_of_rectOpNorm2Le	public	theorem	44	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.scaledRVariation	public	definition	45	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.stewart_forcing_frobNormRect_le	public	theorem	46	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.stewart_projectedForcing_frobNormRect_le	public	theorem	47	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.stewart_projectedForcing_relative_le	public	theorem	48	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.upper_inverse_of_isInverse	public	theorem	49	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.upper_rectMatMul_of_upper	public	theorem	50	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zhaConditionMatrix	public	definition	51	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zhaWeightedPerturbation_mul_right_inverse_abs_le	public	theorem	52	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zha_forcing_frobNormRect_le_of_source	public	theorem	53	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zha_forcing_rectOpNorm2Le	public	theorem	54	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zha_forcing_rectOpNorm2_le_of_source	public	theorem	55	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zha_projectedForcing_rectOpNorm2Le	public	theorem	56	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.H19Sensitivity.zha_projectedForcing_rectOpNorm2_le_of_source	public	theorem	57	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	_private.NumStability.Source.Higham.Chapter19.Sensitivity.0.NumStability.H19Sensitivity.rectMatMul_mono_left	private	theorem	58	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.Sensitivity	_private.NumStability.Source.Higham.Chapter19.Sensitivity.0.NumStability.H19Sensitivity.rectMatMul_mono_right	private	theorem	59	NumStability.Source.Higham.Chapter19.Sensitivity.Bounds.Results	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_firstPivot_storedLoopPerturbation_frobNorm_le	public	theorem	1	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_firstPivot_storedPanelStep_eq_applyMatrixRect_add_perturbation	public	theorem	2	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_storedLoopPerturbation_entry	public	theorem	3	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_storedLoopPerturbation_frobNorm_le	public	theorem	4	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_storedLoopPerturbation_support	public	theorem	5	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.H19_Theorem19_13_storedPanelStep_eq_applyMatrixRect_add_perturbation	public	theorem	6	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.storageDiscardComparison	public	definition	7	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.storedLoopPerturbation	public	definition	8	NumStability.Source.Higham.Chapter19.StoredLoop.Perturbation.Bridge	source	approved_owner_block_route
