old_module	source_line	command_kind	fully_qualified_name
NumStability.Analysis.Problem2_10	13517	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen_exact_mul_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen_below
NumStability.Analysis.Problem2_10	13528	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen
NumStability.Analysis.Problem2_10	13545	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen
NumStability.Analysis.Problem2_10	13562	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen_exact_mul_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen_below
NumStability.Analysis.Problem2_10	13573	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen
NumStability.Analysis.Problem2_10	13591	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen
NumStability.Analysis.Problem2_10	13606	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive_finiteNormalRange
NumStability.Analysis.Problem2_10	13627	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_rounds_to_lower
NumStability.Analysis.Problem2_10	13703	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive
NumStability.Analysis.Problem2_10	13714	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive_exact_mul_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive_below
NumStability.Analysis.Problem2_10	13725	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_times_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive
NumStability.Analysis.Problem2_10	13742	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive
NumStability.Analysis.Problem2_10	13759	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive_exact_mul_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive_below
NumStability.Analysis.Problem2_10	13770	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_times_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive
NumStability.Analysis.Problem2_10	13788	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_times_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive
NumStability.Analysis.Problem2_10	13803	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_finiteNormalRange
NumStability.Analysis.Problem2_10	13824	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_rounds_to_lower
NumStability.Analysis.Problem2_10	13900	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine
NumStability.Analysis.Problem2_10	13911	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_exact_mul_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_below
NumStability.Analysis.Problem2_10	13922	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_times_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine
NumStability.Analysis.Problem2_10	13939	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine
NumStability.Analysis.Problem2_10	13956	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_exact_mul_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_below
NumStability.Analysis.Problem2_10	13967	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_times_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine
NumStability.Analysis.Problem2_10	13985	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_times_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine
NumStability.Analysis.Problem2_10	14000	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven_finiteNormalRange
NumStability.Analysis.Problem2_10	14021	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_rounds_to_lower
NumStability.Analysis.Problem2_10	14097	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven
NumStability.Analysis.Problem2_10	14108	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven_exact_mul_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven_below
NumStability.Analysis.Problem2_10	14119	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven
NumStability.Analysis.Problem2_10	14136	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven
NumStability.Analysis.Problem2_10	14153	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven_exact_mul_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven_below
NumStability.Analysis.Problem2_10	14164	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven
NumStability.Analysis.Problem2_10	14182	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven
NumStability.Analysis.Problem2_10	14197	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_finiteNormalRange
NumStability.Analysis.Problem2_10	14218	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_rounds_to_lower
NumStability.Analysis.Problem2_10	14294	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree
NumStability.Analysis.Problem2_10	14305	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_exact_mul_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_below
NumStability.Analysis.Problem2_10	14316	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_times_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree
NumStability.Analysis.Problem2_10	14333	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree
NumStability.Analysis.Problem2_10	14350	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_exact_mul_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_below
NumStability.Analysis.Problem2_10	14361	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_times_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree
NumStability.Analysis.Problem2_10	14379	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_times_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree
NumStability.Analysis.Problem2_10	14394	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive_finiteNormalRange
NumStability.Analysis.Problem2_10	14415	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_rounds_to_lower
NumStability.Analysis.Problem2_10	14491	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive
NumStability.Analysis.Problem2_10	14502	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive_exact_mul_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive_below
NumStability.Analysis.Problem2_10	14513	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_times_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive
NumStability.Analysis.Problem2_10	14530	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive
NumStability.Analysis.Problem2_10	14547	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive_exact_mul_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive_below
NumStability.Analysis.Problem2_10	14558	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_times_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive
NumStability.Analysis.Problem2_10	14576	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_times_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive
NumStability.Analysis.Problem2_10	14591	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine_finiteNormalRange
NumStability.Analysis.Problem2_10	14612	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_rounds_to_lower
NumStability.Analysis.Problem2_10	14688	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine
NumStability.Analysis.Problem2_10	14699	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine_exact_mul_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine_below
NumStability.Analysis.Problem2_10	14710	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_times_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine
NumStability.Analysis.Problem2_10	14727	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine
NumStability.Analysis.Problem2_10	14744	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine_exact_mul_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine_below
NumStability.Analysis.Problem2_10	14755	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_times_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine
NumStability.Analysis.Problem2_10	14773	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_times_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine
NumStability.Analysis.Problem2_10	14788	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven_finiteNormalRange
NumStability.Analysis.Problem2_10	14809	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtysevenths_rounds_to_lower
NumStability.Analysis.Problem2_10	14885	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven
NumStability.Analysis.Problem2_10	14896	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven_exact_mul_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven_below
NumStability.Analysis.Problem2_10	14907	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtysevenths_times_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven
NumStability.Analysis.Problem2_10	14924	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven
